clave	veces	ultimo_valor
i.8.dyn.gain	1	0.75
i.8.dyn.outgain	1	0.3895487955
i.8.dyn.prmod	1	0
i.8.dyn.prname	1	
i.8.dyn.ratio	1	0.243902439
i.8.dyn.release	1	0.3094194614
i.8.dyn.softknee	1	1
i.8.dyn.threshold	1	0.6172364871
i.8.eq.b1.freq	1	0.4265183571
i.8.eq.b1.gain	1	0.4273240386
i.8.eq.b1.q	1	0.3506375228
i.8.eq.b2.freq	1	0.3798405746
i.8.eq.b2.gain	1	0.5444709319
i.8.eq.b2.q	1	0.4799635701
i.8.eq.b3.freq	1	0.5577703126
i.8.eq.b3.gain	1	0.4802379955
i.8.eq.b3.q	1	0.4471766849
i.8.eq.b4.freq	1	0.6759722595
i.8.eq.b4.gain	1	0.5469398413
i.8.eq.b4.q	1	0.3907103825
i.8.eq.b5.freq	1	0.9542171999
i.8.eq.b5.gain	1	0.5
i.8.eq.b5.q	1	0.5252185347
i.8.eq.bypass	1	0
i.8.eq.easy	1	0
i.8.eq.hpf.freq	1	0.4083532947
i.8.eq.hpf.slope	1	0
i.8.eq.lpf.freq	1	0.9001410086
i.8.eq.lpf.slope	1	0
i.8.eq.prmod	1	1
i.8.eq.prname	1	Voz bruno
i.8.exclude	1	0
i.8.forceunmute	1	0
i.8.fx.0.mute	1	0
i.8.fx.0.post	1	1
i.8.fx.0.value	1	0.3347690197
i.8.fx.1.mute	1	0
i.8.fx.1.post	1	1
i.8.fx.1.value	1	0
i.8.fx.2.mute	1	0
i.8.fx.2.post	1	1
i.8.fx.2.value	1	0.1774133879
i.8.fx.3.mute	1	0
i.8.fx.3.post	1	1
i.8.fx.3.value	1	0
i.8.gain	1	0
i.8.gate.attack	1	0
i.8.gate.bypass	1	0
i.8.gate.depth	1	0
i.8.gate.enabled	1	1
i.8.gate.hold	1	0.3042441765
i.8.gate.prmod	1	0
i.8.gate.prname	1	Voz bruno
i.8.gate.release	1	0.3150737134
i.8.gate.thresh	1	0
i.8.instrument	1	
i.8.invert	1	0
i.8.iosyscmd	1	
i.8.iosysname	1	
i.8.mgmask	1	0
i.8.mix	1	0.5021742138
i.8.mtkrec	1	1
i.8.mute	1	0
i.8.name	1	VOZ JOSE
i.8.pan	1	0.5
i.8.phantom	1	0
i.8.safe	1	0
i.8.scsrc	1	ua.8
i.8.solo	1	0
i.8.src	1	hw.8
i.8.stereoIndex	1	-1
i.8.subgroup	1	-1
i.8.vca	1	-1
i.9.amix	1	0.5
i.9.amixgroup	1	-1
i.9.aux.0.mute	1	1
i.9.aux.0.pan	1	0.5
i.9.aux.0.post	1	0
i.9.aux.0.postproc	1	1
i.9.aux.0.value	1	0
i.9.aux.1.mute	1	1
i.9.aux.1.pan	1	0.5
i.9.aux.1.post	1	0
i.9.aux.1.postproc	1	1
i.9.aux.1.value	1	0
i.9.aux.2.mute	1	0
i.9.aux.2.pan	1	0.5
i.9.aux.2.post	1	0
i.9.aux.2.postproc	1	1
i.9.aux.2.value	1	0
i.9.aux.3.mute	1	0
i.9.aux.3.pan	1	0.5
i.9.aux.3.post	1	0
i.9.aux.3.postproc	1	1
i.9.aux.3.value	1	0
i.9.aux.4.mute	1	0
i.9.aux.4.pan	1	0.5
i.9.aux.4.post	1	0
i.9.aux.4.postproc	1	1
i.9.aux.4.value	1	0
i.9.aux.5.mute	1	0
i.9.aux.5.pan	1	0.5
i.9.aux.5.post	1	0
i.9.aux.5.postproc	1	1
i.9.aux.5.value	1	0
i.9.aux.6.mute	1	0
i.9.aux.6.pan	1	0.5
i.9.aux.6.post	1	0
i.9.aux.6.postproc	1	1
i.9.aux.6.value	1	0
i.9.aux.7.mute	1	0
i.9.aux.7.pan	1	0.5
i.9.aux.7.post	1	0
i.9.aux.7.postproc	1	1
i.9.aux.7.value	1	0
i.9.aux.8.mute	1	0
i.9.aux.8.pan	1	0.5
i.9.aux.8.post	1	0
i.9.aux.8.postproc	1	1
i.9.aux.8.value	1	0
i.9.aux.9.mute	1	0
i.9.aux.9.pan	1	0.5
i.9.aux.9.post	1	0
i.9.aux.9.postproc	1	1
i.9.aux.9.value	1	0
i.9.color	1	0
i.9.deesser.enabled	1	0
i.9.deesser.freq	1	0.773310034
i.9.deesser.ratio	1	0.4
i.9.deesser.threshold	1	0.46875
i.9.delay	1	0
i.9.disablegain	1	0
i.9.dyn.attack	1	0.1548880145
i.9.dyn.bypass	1	0
i.9.dyn.gain	1	0.75
i.9.dyn.outgain	1	0.406135319
i.9.dyn.prmod	1	0
i.9.dyn.prname	1	Kick Drum
i.9.dyn.ratio	1	0.4810963934
i.9.dyn.release	1	0.2219374243
i.9.dyn.softknee	1	1
i.9.dyn.threshold	1	0.6483221477
i.9.eq.b1.freq	1	0.235800101
i.9.eq.b1.gain	1	0.6231159903
i.9.eq.b1.q	1	0.5252185347
i.9.eq.b2.freq	1	0.1659682406
i.9.eq.b2.gain	1	0.6393998701
i.9.eq.b2.q	1	0.5252185347
i.9.eq.b3.freq	1	0.4724053168
i.9.eq.b3.gain	1	0.07705748632
i.9.eq.b3.q	1	0.5252185347
i.9.eq.b4.freq	1	0.5659399963
i.9.eq.b4.gain	1	0
i.9.eq.b4.q	1	0.5252185347
i.9.eq.b5.freq	1	0.9542171999
i.9.eq.b5.gain	1	0.5
i.9.eq.b5.q	1	0.5252185347
i.9.eq.bypass	1	0
i.9.eq.easy	1	0
i.9.eq.hpf.freq	1	0.09414139229
i.9.eq.hpf.slope	1	0
i.9.eq.lpf.freq	1	0.5588
i.9.eq.lpf.slope	1	0
i.9.eq.prmod	1	1
i.9.eq.prname	1	
i.9.exclude	1	0
i.9.forceunmute	1	0
i.9.fx.0.mute	1	0
i.9.fx.0.post	1	1
i.9.fx.0.value	1	0
i.9.fx.1.mute	1	0
i.9.fx.1.post	1	1
i.9.fx.1.value	1	0
i.9.fx.2.mute	1	0
i.9.fx.2.post	1	1
i.9.fx.2.value	1	0
i.9.fx.3.mute	1	0
i.9.fx.3.post	1	1
i.9.fx.3.value	1	0
i.9.gain	1	0
i.9.gate.attack	1	0
i.9.gate.bypass	1	0
i.9.gate.depth	1	0
i.9.gate.enabled	1	1
i.9.gate.hold	1	0.3042441765
i.9.gate.prmod	1	0
i.9.gate.prname	1	
i.9.gate.release	1	0.3150737134
i.9.gate.thresh	1	0
i.9.instrument	1	
i.9.invert	1	0
i.9.iosyscmd	1	
i.9.iosysname	1	
i.9.mgmask	1	0
i.9.mix	1	0.4445975197
i.9.mtkrec	1	1
i.9.mute	1	0
i.9.name	1	BOMBO
i.9.pan	1	0.5
i.9.phantom	1	0
i.9.safe	1	0
i.9.scsrc	1	ua.9
i.9.solo	1	0
i.9.src	1	hw.9
i.9.stereoIndex	1	-1
i.9.subgroup	1	-1
i.9.vca	1	-1
iso.bus	1	
iso.ch	1	
iso.fx	1	
iso.gr	1	
iso.m	1	
iso.mtx	1	
l.0.aux.0.mute	1	0
l.0.aux.0.pan	1	0.5
l.0.aux.0.post	1	0
l.0.aux.0.postproc	1	1
l.0.aux.0.value	1	0
l.0.aux.1.mute	1	0
l.0.aux.1.pan	1	0.5
l.0.aux.1.post	1	0
l.0.aux.1.postproc	1	1
l.0.aux.1.value	1	0
l.0.aux.2.mute	1	0
l.0.aux.2.pan	1	0.5
l.0.aux.2.post	1	0
l.0.aux.2.postproc	1	1
l.0.aux.2.value	1	0
l.0.aux.3.mute	1	0
l.0.aux.3.pan	1	0.5
l.0.aux.3.post	1	0
l.0.aux.3.postproc	1	1
l.0.aux.3.value	1	0
l.0.aux.4.mute	1	0
l.0.aux.4.pan	1	0.5
l.0.aux.4.post	1	0
l.0.aux.4.postproc	1	1
l.0.aux.4.value	1	0
l.0.aux.5.mute	1	0
l.0.aux.5.pan	1	0.5
l.0.aux.5.post	1	0
l.0.aux.5.postproc	1	1
l.0.aux.5.value	1	0
l.0.aux.6.mute	1	0
l.0.aux.6.pan	1	0.5
l.0.aux.6.post	1	0
l.0.aux.6.postproc	1	1
l.0.aux.6.value	1	0
l.0.aux.7.mute	1	0
l.0.aux.7.pan	1	0.5
l.0.aux.7.post	1	0
l.0.aux.7.postproc	1	1
l.0.aux.7.value	1	0
l.0.aux.8.mute	1	0
l.0.aux.8.pan	1	0.5
l.0.aux.8.post	1	0
l.0.aux.8.postproc	1	1
l.0.aux.8.value	1	0
l.0.aux.9.mute	1	0
l.0.aux.9.pan	1	0.5
l.0.aux.9.post	1	0
l.0.aux.9.postproc	1	1
l.0.aux.9.value	1	0
l.0.delay	1	0
l.0.dyn.attack	1	0.34375
l.0.dyn.bypass	1	0
l.0.dyn.gain	1	0.75
l.0.dyn.outgain	1	0.3334960938
l.0.dyn.prmod	1	0
l.0.dyn.prname	1	
l.0.dyn.ratio	1	1
l.0.dyn.release	1	0.4887695312
l.0.dyn.softknee	1	0
l.0.dyn.threshold	1	0.875
l.0.eq.b1.freq	1	0.3286901902
l.0.eq.b1.gain	1	0.5
l.0.eq.b1.q	1	0.5252185347
l.0.eq.b2.freq	1	0.5584347738
l.0.eq.b2.gain	1	0.5
l.0.eq.b2.q	1	0.5252185347
l.0.eq.b3.freq	1	0.7563259869
l.0.eq.b3.gain	1	0.5
l.0.eq.b3.q	1	0.5252185347
l.0.eq.b4.freq	1	0.887124964
l.0.eq.b4.gain	1	0.5
l.0.eq.b4.q	1	0.5252185347
l.0.eq.b5.freq	1	0.9542171999
l.0.eq.b5.gain	1	0.5
l.0.eq.b5.q	1	0.5252185347
l.0.eq.bypass	1	0
l.0.eq.easy	1	0
l.0.eq.hpf.freq	1	0
l.0.eq.hpf.slope	1	0
l.0.eq.prmod	1	0
l.0.eq.prname	1	
l.0.forceunmute	1	0
l.0.fx.0.mute	1	0
l.0.fx.0.post	1	1
l.0.fx.0.value	1	0
l.0.fx.1.mute	1	0
l.0.fx.1.post	1	1
l.0.fx.1.value	1	0
l.0.fx.2.mute	1	0
l.0.fx.2.post	1	1
l.0.fx.2.value	1	0
l.0.fx.3.mute	1	0
l.0.fx.3.post	1	1
l.0.fx.3.value	1	0
l.0.gain	1	0.4
l.0.gate.attack	1	0
l.0.gate.bypass	1	0
l.0.gate.depth	1	0
l.0.gate.enabled	1	1
l.0.gate.hold	1	0.3042441765
l.0.gate.prmod	1	0
l.0.gate.prname	1	
l.0.gate.release	1	0.3150737134
l.0.gate.thresh	1	0
l.0.instrument	1	
l.0.invert	1	0
l.0.iosyscmd	1	
l.0.iosysname	1	
l.0.mgmask	1	0
l.0.mix	1	0.4320183107
l.0.mtkrec	1	0
l.0.mute	1	0
l.0.name	1	
l.0.pan	1	0
l.0.phantom	1	0
l.0.safe	1	0
l.0.scsrc	1	ub.24
l.0.solo	1	0
l.0.src	1	li.0
l.0.stereoIndex	1	0
l.0.subgroup	1	-1
l.0.vca	1	-1
l.1.aux.0.mute	1	0
l.1.aux.0.pan	1	0.5
l.1.aux.0.post	1	0
l.1.aux.0.postproc	1	1
l.1.aux.0.value	1	0
l.1.aux.1.mute	1	0
l.1.aux.1.pan	1	0.5
l.1.aux.1.post	1	0
l.1.aux.1.postproc	1	1
l.1.aux.1.value	1	0
l.1.aux.2.mute	1	0
l.1.aux.2.pan	1	0.5
l.1.aux.2.post	1	0
l.1.aux.2.postproc	1	1
l.1.aux.2.value	1	0
l.1.aux.3.mute	1	0
l.1.aux.3.pan	1	0.5
l.1.aux.3.post	1	0
l.1.aux.3.postproc	1	1
l.1.aux.3.value	1	0
l.1.aux.4.mute	1	0
l.1.aux.4.pan	1	0.5
l.1.aux.4.post	1	0
l.1.aux.4.postproc	1	1
l.1.aux.4.value	1	0
l.1.aux.5.mute	1	0
l.1.aux.5.pan	1	0.5
l.1.aux.5.post	1	0
l.1.aux.5.postproc	1	1
l.1.aux.5.value	1	0
l.1.aux.6.mute	1	0
l.1.aux.6.pan	1	0.5
l.1.aux.6.post	1	0
l.1.aux.6.postproc	1	1
l.1.aux.6.value	1	0
l.1.aux.7.mute	1	0
l.1.aux.7.pan	1	0.5
l.1.aux.7.post	1	0
l.1.aux.7.postproc	1	1
l.1.aux.7.value	1	0
l.1.aux.8.mute	1	0
l.1.aux.8.pan	1	0.5
l.1.aux.8.post	1	0
l.1.aux.8.postproc	1	1
l.1.aux.8.value	1	0
l.1.aux.9.mute	1	0
l.1.aux.9.pan	1	0.5
l.1.aux.9.post	1	0
l.1.aux.9.postproc	1	1
l.1.aux.9.value	1	0
l.1.delay	1	0
l.1.dyn.attack	1	0.34375
l.1.dyn.bypass	1	0
l.1.dyn.gain	1	0.75
l.1.dyn.outgain	1	0.3334960938
l.1.dyn.prmod	1	0
l.1.dyn.prname	1	
l.1.dyn.ratio	1	1
l.1.dyn.release	1	0.4887695312
l.1.dyn.softknee	1	0
l.1.dyn.threshold	1	0.875
l.1.eq.b1.freq	1	0.3286901902
l.1.eq.b1.gain	1	0.5
l.1.eq.b1.q	1	0.5252185347
l.1.eq.b2.freq	1	0.5584347738
l.1.eq.b2.gain	1	0.5
l.1.eq.b2.q	1	0.5252185347
l.1.eq.b3.freq	1	0.7563259869
l.1.eq.b3.gain	1	0.5
l.1.eq.b3.q	1	0.5252185347
l.1.eq.b4.freq	1	0.887124964
l.1.eq.b4.gain	1	0.5
l.1.eq.b4.q	1	0.5252185347
l.1.eq.b5.freq	1	0.9542171999
l.1.eq.b5.gain	1	0.5
l.1.eq.b5.q	1	0.5252185347
l.1.eq.bypass	1	0
l.1.eq.easy	1	0
l.1.eq.hpf.freq	1	0
l.1.eq.hpf.slope	1	0
l.1.eq.prmod	1	0
l.1.eq.prname	1	
l.1.forceunmute	1	0
l.1.fx.0.mute	1	0
l.1.fx.0.post	1	1
l.1.fx.0.value	1	0
l.1.fx.1.mute	1	0
l.1.fx.1.post	1	1
l.1.fx.1.value	1	0
l.1.fx.2.mute	1	0
l.1.fx.2.post	1	1
l.1.fx.2.value	1	0
l.1.fx.3.mute	1	0
l.1.fx.3.post	1	1
l.1.fx.3.value	1	0
l.1.gain	1	0.4
l.1.gate.attack	1	0
l.1.gate.bypass	1	0
l.1.gate.depth	1	0
l.1.gate.enabled	1	1
l.1.gate.hold	1	0.3042441765
l.1.gate.prmod	1	0
l.1.gate.prname	1	
l.1.gate.release	1	0.3150737134
l.1.gate.thresh	1	0
l.1.instrument	1	
l.1.invert	1	0
l.1.iosyscmd	1	
l.1.iosysname	1	
l.1.mgmask	1	0
l.1.mix	1	0.4320183107
l.1.mtkrec	1	0
l.1.mute	1	0
l.1.name	1	
l.1.pan	1	1
l.1.phantom	1	0
l.1.safe	1	0
l.1.scsrc	1	ub.25
l.1.solo	1	0
l.1.src	1	li.1
l.1.stereoIndex	1	1
l.1.subgroup	1	-1
l.1.vca	1	-1
m.afs.clearall	1	0
m.afs.clearfixed	1	0
m.afs.clearlive	1	0
m.afs.cmode	1	0
m.afs.enabled	1	1
m.afs.eq.0	1	4224.9633789062,7.0000000000,-6.0000000000,2
m.afs.eq.1	1	376.4693603516,7.0000000000,-6.0000000000,2
m.afs.eq.10	1	1000.0000000000,116.0000000000,0.0000000000,0
m.afs.eq.11	1	1000.0000000000,116.0000000000,0.0000000000,0
m.afs.eq.2	1	1000.0000000000,116.0000000000,0.0000000000,0
m.afs.eq.3	1	1000.0000000000,116.0000000000,0.0000000000,0
m.afs.eq.4	1	1000.0000000000,116.0000000000,0.0000000000,0
m.afs.eq.5	1	1000.0000000000,116.0000000000,0.0000000000,0
m.afs.eq.6	1	1000.0000000000,116.0000000000,0.0000000000,0
m.afs.eq.7	1	1000.0000000000,116.0000000000,0.0000000000,0
m.afs.eq.8	1	1000.0000000000,116.0000000000,0.0000000000,0
m.afs.eq.9	1	1000.0000000000,116.0000000000,0.0000000000,0
m.afs.fmode	1	1
m.afs.livelift	1	0
m.afs.logic	1	1
m.afs.numfixed	1	6
m.afs.numtotal	1	12
m.afs.sensitivity	1	0.5182921162
m.delayL	1	0
m.delayR	1	0
m.dim	1	0
m.dyn.bypass	1	0
m.dyn.l.attack	1	0
m.dyn.l.gain	1	0.75
m.dyn.l.hold	1	0.158
m.dyn.l.outgain	1	0.3333333333
m.dyn.l.ratio	1	0.0487804878
m.dyn.l.release	1	0.4884823848
m.dyn.l.softknee	1	0
m.dyn.l.threshold	1	0.7427250239
m.dyn.linked	1	1
m.dyn.prmod	1	1
m.dyn.prname	1	Vtg Main Limit
m.dyn.r.attack	1	0
m.dyn.r.gain	1	0.75
m.dyn.r.hold	1	0.158
m.dyn.r.outgain	1	0.3333333333
m.dyn.r.ratio	1	0.0487804878
m.dyn.r.release	1	0.4884823848
m.dyn.r.softknee	1	0
m.dyn.r.threshold	1	0.7427250239
m.eq.bypass	1	0
m.eq.hpf.l	1	0
m.eq.hpf.r	1	0
m.eq.linked	1	1
m.eq.lpf.l	1	1
m.eq.lpf.r	1	1
m.eq.peak.l.0	1	0.5
m.eq.peak.l.1	1	0.5
m.eq.peak.l.10	1	0.5
m.eq.peak.l.11	1	0.5
m.eq.peak.l.12	1	0.5
m.eq.peak.l.13	1	0.5
m.eq.peak.l.14	1	0.5
m.eq.peak.l.15	1	0.5
m.eq.peak.l.16	1	0.5
m.eq.peak.l.17	1	0.5
m.eq.peak.l.18	1	0.5
m.eq.peak.l.19	1	0.5
m.eq.peak.l.2	1	0.5
m.eq.peak.l.20	1	0.5
m.eq.peak.l.21	1	0.5
m.eq.peak.l.22	1	0.5
m.eq.peak.l.23	1	0.5
m.eq.peak.l.24	1	0.5
m.eq.peak.l.25	1	0.5
m.eq.peak.l.26	1	0.5
m.eq.peak.l.27	1	0.5
m.eq.peak.l.28	1	0.5
m.eq.peak.l.29	1	0.5
m.eq.peak.l.3	1	0.5
m.eq.peak.l.30	1	0.5
m.eq.peak.l.4	1	0.5
m.eq.peak.l.5	1	0.5
m.eq.peak.l.6	1	0.5
m.eq.peak.l.7	1	0.5
m.eq.peak.l.8	1	0.5
m.eq.peak.l.9	1	0.5
m.eq.peak.r.0	1	0.5
m.eq.peak.r.1	1	0.5
m.eq.peak.r.10	1	0.5
m.eq.peak.r.11	1	0.5
m.eq.peak.r.12	1	0.5
m.eq.peak.r.13	1	0.5
m.eq.peak.r.14	1	0.5
m.eq.peak.r.15	1	0.5
m.eq.peak.r.16	1	0.5
m.eq.peak.r.17	1	0.5
m.eq.peak.r.18	1	0.5
m.eq.peak.r.19	1	0.5
m.eq.peak.r.2	1	0.5
m.eq.peak.r.20	1	0.5
m.eq.peak.r.21	1	0.5
m.eq.peak.r.22	1	0.5
m.eq.peak.r.23	1	0.5
m.eq.peak.r.24	1	0.5
m.eq.peak.r.25	1	0.5
m.eq.peak.r.26	1	0.5
m.eq.peak.r.27	1	0.5
m.eq.peak.r.28	1	0.5
m.eq.peak.r.29	1	0.5
m.eq.peak.r.3	1	0.5
m.eq.peak.r.30	1	0.5
m.eq.peak.r.4	1	0.5
m.eq.peak.r.5	1	0.5
m.eq.peak.r.6	1	0.5
m.eq.peak.r.7	1	0.5
m.eq.peak.r.8	1	0.5
m.eq.peak.r.9	1	0.5
m.eq.prmod	1	0
m.eq.prname	1	
m.gate.attack	1	0
m.gate.bypass	1	1
m.gate.depth	1	0
m.gate.enabled	1	0
m.gate.hold	1	0.3042441765
m.gate.prmod	1	0
m.gate.prname	1	
m.gate.release	1	0.3150737134
m.gate.thresh	1	0
m.l.invert	1	0
m.mix	1	0.4881553514
m.mtx.0.mute	1	0
m.mtx.0.pan	1	0.5
m.mtx.0.postproc	1	1
m.mtx.0.value	1	0
m.mtx.1.mute	1	0
m.mtx.1.pan	1	0.5
m.mtx.1.postproc	1	1
m.mtx.1.value	1	0
m.mtx.2.mute	1	0
m.mtx.2.pan	1	0.5
m.mtx.2.postproc	1	1
m.mtx.2.value	1	0
m.mtx.3.mute	1	0
m.mtx.3.pan	1	0.5
m.mtx.3.postproc	1	1
m.mtx.3.value	1	0
m.mtx.4.mute	1	0
m.mtx.4.pan	1	0.5
m.mtx.4.postproc	1	1
m.mtx.4.value	1	0
m.mtx.5.mute	1	0
m.mtx.5.pan	1	0.5
m.mtx.5.postproc	1	1
m.mtx.5.value	1	0
m.mtx.6.mute	1	0
m.mtx.6.pan	1	0.5
m.mtx.6.postproc	1	1
m.mtx.6.value	1	0
m.mtx.7.mute	1	0
m.mtx.7.pan	1	0.5
m.mtx.7.postproc	1	1
m.mtx.7.value	1	0
m.mtx.8.mute	1	0
m.mtx.8.pan	1	0.5
m.mtx.8.postproc	1	1
m.mtx.8.value	1	0
m.mtx.9.mute	1	0
m.mtx.9.pan	1	0.5
m.mtx.9.postproc	1	1
m.mtx.9.value	1	0
m.name	1	MASTER
m.pan	1	0.5
m.r.invert	1	0
m.safe	1	0
mg.0.name	1	alexis
mg.1.name	1	alma caninde
mg.2.name	1	flauta
mg.3.name	1	voz
mg.4.name	1	musica
mg.5.name	1	
mgmask	1	0
model	1	ui24
mtk.out.0	1	none
mtk.out.1	1	none
mtk.out.10	1	none
mtk.out.11	1	none
mtk.out.12	1	none
mtk.out.13	1	none
mtk.out.14	1	none
mtk.out.15	1	none
mtk.out.16	1	none
mtk.out.17	1	none
mtk.out.18	1	none
mtk.out.19	1	none
mtk.out.2	1	none
mtk.out.20	1	none
mtk.out.21	1	none
mtk.out.3	1	none
mtk.out.4	1	none
mtk.out.5	1	none
mtk.out.6	1	none
mtk.out.7	1	none
mtk.out.8	1	none
mtk.out.9	1	none
mtk.scout.0	1	i.0
mtk.scout.1	1	i.1
mtk.scout.10	1	i.10
mtk.scout.11	1	i.11
mtk.scout.12	1	i.12
mtk.scout.13	1	i.13
mtk.scout.14	1	i.14
mtk.scout.15	1	i.15
mtk.scout.16	1	i.16
mtk.scout.17	1	i.17
mtk.scout.18	1	i.18
mtk.scout.19	1	i.19
mtk.scout.2	1	i.2
mtk.scout.20	1	l.0
mtk.scout.21	1	l.1
mtk.scout.3	1	i.3
mtk.scout.4	1	i.4
mtk.scout.5	1	i.5
mtk.scout.6	1	i.6
mtk.scout.7	1	i.7
mtk.scout.8	1	i.8
mtk.scout.9	1	i.9
p.0.aux.0.mute	1	0
p.0.aux.0.pan	1	0.5
p.0.aux.0.post	1	0
p.0.aux.0.postproc	1	1
p.0.aux.0.value	1	0
p.0.aux.1.mute	1	0
p.0.aux.1.pan	1	0.5
p.0.aux.1.post	1	0
p.0.aux.1.postproc	1	1
p.0.aux.1.value	1	0
p.0.aux.2.mute	1	0
p.0.aux.2.pan	1	0.5
p.0.aux.2.post	1	0
p.0.aux.2.postproc	1	1
p.0.aux.2.value	1	0
p.0.aux.3.mute	1	0
p.0.aux.3.pan	1	0.5
p.0.aux.3.post	1	0
p.0.aux.3.postproc	1	1
p.0.aux.3.value	1	0
p.0.aux.4.mute	1	0
p.0.aux.4.pan	1	0.5
p.0.aux.4.post	1	0
p.0.aux.4.postproc	1	1
p.0.aux.4.value	1	0
p.0.aux.5.mute	1	0
p.0.aux.5.pan	1	0.5
p.0.aux.5.post	1	0
p.0.aux.5.postproc	1	1
p.0.aux.5.value	1	0
p.0.aux.6.mute	1	0
p.0.aux.6.pan	1	0.5
p.0.aux.6.post	1	0
p.0.aux.6.postproc	1	1
p.0.aux.6.value	1	0
p.0.aux.7.mute	1	0
p.0.aux.7.pan	1	0.5
p.0.aux.7.post	1	0
p.0.aux.7.postproc	1	1
p.0.aux.7.value	1	0
p.0.aux.8.mute	1	0
p.0.aux.8.pan	1	0.5
p.0.aux.8.post	1	0
p.0.aux.8.postproc	1	1
p.0.aux.8.value	1	0
p.0.aux.9.mute	1	0
p.0.aux.9.pan	1	0.5
p.0.aux.9.post	1	0
p.0.aux.9.postproc	1	1
p.0.aux.9.value	1	0
p.0.dyn.attack	1	0.34375
p.0.dyn.autogain	1	0
p.0.dyn.bypass	1	0
p.0.dyn.gain	1	0.75
p.0.dyn.outgain	1	0.3334960938
p.0.dyn.prmod	1	0
p.0.dyn.prname	1	
p.0.dyn.ratio	1	1
p.0.dyn.release	1	0.4887695312
p.0.dyn.softknee	1	0
p.0.dyn.threshold	1	0.875
p.0.eq.b1.freq	1	0.3286901902
p.0.eq.b1.gain	1	0.5
p.0.eq.b1.q	1	0.5252185347
p.0.eq.b2.freq	1	0.5584347738
p.0.eq.b2.gain	1	0.5
p.0.eq.b2.q	1	0.5252185347
p.0.eq.b3.freq	1	0.7563259869
p.0.eq.b3.gain	1	0.5
p.0.eq.b3.q	1	0.5252185347
p.0.eq.b4.freq	1	0.887124964
p.0.eq.b4.gain	1	0.5
p.0.eq.b4.q	1	0.5252185347
p.0.eq.b5.freq	1	0.9542171999
p.0.eq.b5.gain	1	0.5
p.0.eq.b5.q	1	0.5252185347
p.0.eq.bypass	1	0
p.0.eq.easy	1	0
p.0.eq.hpf.freq	1	0
p.0.eq.hpf.slope	1	0
p.0.eq.prmod	1	0
p.0.eq.prname	1	
p.0.forceunmute	1	0
p.0.fx.0.mute	1	0
p.0.fx.0.post	1	1
p.0.fx.0.value	1	0
p.0.fx.1.mute	1	0
p.0.fx.1.post	1	1
p.0.fx.1.value	1	0
p.0.fx.2.mute	1	0
p.0.fx.2.post	1	1
p.0.fx.2.value	1	0
p.0.fx.3.mute	1	0
p.0.fx.3.post	1	1
p.0.fx.3.value	1	0
p.0.gate.attack	1	0
p.0.gate.bypass	1	0
p.0.gate.depth	1	0
p.0.gate.enabled	1	1
p.0.gate.hold	1	0.3042441765
p.0.gate.prmod	1	0
p.0.gate.prname	1	
p.0.gate.release	1	0.3150737134
p.0.gate.thresh	1	0
p.0.mgmask	1	0
p.0.mix	1	0
p.0.mute	1	0
p.0.name	1	
p.0.pan	1	0
p.0.safe	1	0
p.0.solo	1	0
p.0.stereoIndex	1	0
p.0.subgroup	1	-1
p.0.vca	1	-1
p.1.aux.0.mute	1	0
p.1.aux.0.pan	1	0.5
p.1.aux.0.post	1	0
p.1.aux.0.postproc	1	1
p.1.aux.0.value	1	0
p.1.aux.1.mute	1	0
p.1.aux.1.pan	1	0.5
p.1.aux.1.post	1	0
p.1.aux.1.postproc	1	1
p.1.aux.1.value	1	0
p.1.aux.2.mute	1	0
p.1.aux.2.pan	1	0.5
p.1.aux.2.post	1	0
p.1.aux.2.postproc	1	1
p.1.aux.2.value	1	0
p.1.aux.3.mute	1	0
p.1.aux.3.pan	1	0.5
p.1.aux.3.post	1	0
p.1.aux.3.postproc	1	1
p.1.aux.3.value	1	0
p.1.aux.4.mute	1	0
p.1.aux.4.pan	1	0.5
p.1.aux.4.post	1	0
p.1.aux.4.postproc	1	1
p.1.aux.4.value	1	0
p.1.aux.5.mute	1	0
p.1.aux.5.pan	1	0.5
p.1.aux.5.post	1	0
p.1.aux.5.postproc	1	1
p.1.aux.5.value	1	0
p.1.aux.6.mute	1	0
p.1.aux.6.pan	1	0.5
p.1.aux.6.post	1	0
p.1.aux.6.postproc	1	1
p.1.aux.6.value	1	0
p.1.aux.7.mute	1	0
p.1.aux.7.pan	1	0.5
p.1.aux.7.post	1	0
p.1.aux.7.postproc	1	1
p.1.aux.7.value	1	0
p.1.aux.8.mute	1	0
p.1.aux.8.pan	1	0.5
p.1.aux.8.post	1	0
p.1.aux.8.postproc	1	1
p.1.aux.8.value	1	0
p.1.aux.9.mute	1	0
p.1.aux.9.pan	1	0.5
p.1.aux.9.post	1	0
p.1.aux.9.postproc	1	1
p.1.aux.9.value	1	0
p.1.dyn.attack	1	0.34375
p.1.dyn.autogain	1	0
p.1.dyn.bypass	1	0
p.1.dyn.gain	1	0.75
p.1.dyn.outgain	1	0.3334960938
p.1.dyn.prmod	1	0
p.1.dyn.prname	1	
p.1.dyn.ratio	1	1
p.1.dyn.release	1	0.4887695312
p.1.dyn.softknee	1	0
p.1.dyn.threshold	1	0.875
p.1.eq.b1.freq	1	0.3286901902
p.1.eq.b1.gain	1	0.5
